popularity,acousticness,danceability,instrumentalness,speechiness,liveness,energy,loudness,valence,duration_ms,tempo,key,mode
75,0.373,0.715,0,0.0817,0.174,0.574,-6.236,0.337,183703,157,7,1
75,0.0509,0.676,0,0.375,0.0796,0.578,-4.669,0.698,203881,158.896,10,0
75,0.0969,0.573,0,0.0288,0.329,0.545,-4.247,0.297,271387,83.378,7,0
75,0.0102,0.638,0,0.0798,0.0944,0.624,-5.37,0.445,228720,159.937,10,1
75,0.0478,0.497,0,0.0273,0.39,0.639,-5.31,0.766,137142,171.95,1,1
75,0.641,0.839,0.000459,0.0607,0.0939,0.473,-7.835,0.0644,135016,98.732,10,0
75,0.00175,0.666,4.26E-06,0.0419,0.0429,0.728,-5.808,0.51,204878,122.996,7,1
75,0.376,0.669,0,0.522,0.187,0.419,-6.724,0.0397,215320,109.813,1,0
75,0.301,0.702,0.00201,0.13,0.218,0.659,-6.766,0.843,207455,79.64,4,0
75,0.225,0.477,0,0.144,0.107,0.61,-5.628,0.358,213993,79.882,11,0
75,0.202,0.876,0,0.143,0.108,0.519,-6.531,0.158,175230,94.981,11,1
75,0.183,0.652,3.26E-05,0.0541,0.106,0.678,-6.183,0.28,263014,72.989,2,1
75,0.308,0.538,0,0.424,0.213,0.612,-6.02,0.684,182493,168.197,2,1
75,0.117,0.854,0,0.137,0.354,0.463,-6.159,0.549,225773,120.024,5,1
75,0.606,0.551,3.02E-05,0.0985,0.11,0.44,-8.559,0.341,210667,167.923,10,1
75,0.152,0.495,5.65E-06,0.0736,0.099,0.426,-9.434,0.0636,237773,97.91,8,1
75,0.956,0.451,0,0.235,0.195,0.143,-15.685,0.233,103400,149.509,3,1
75,0.00363,0.701,0.000795,0.0417,0.121,0.755,-5.82,0.116,222307,95.036,2,1
75,0.0762,0.735,2.17E-05,0.093,0.111,0.677,-4.979,0.188,211440,100.584,2,1
75,0.121,0.7,7.08E-06,0.0666,0.103,0.872,-5.896,0.761,190302,125.03,10,1
75,0.0114,0.901,0,0.33,0.259,0.522,-8.304,0.329,127947,104.053,2,1
75,0.465,0.745,1.12E-06,0.072,0.0338,0.561,-5.513,0.902,167553,195.918,9,0
75,0.649,0.607,0,0.031,0.0928,0.478,-5.702,0.255,190027,88.979,1,0
75,0.374,0.747,0,0.045,0.0586,0.834,-2.867,0.687,215760,128.005,3,0
75,0.255,0.713,0,0.374,0.106,0.738,-6.784,0.425,201200,105.027,10,1
75,0.0104,0.588,3.33E-06,0.0473,0.338,0.67,-6.439,0.505,238173,118.159,0,1
75,0.0169,0.596,0,0.463,0.124,0.854,-5.114,0.152,203418,120.274,7,0
75,0.184,0.8,0,0.0479,0.0558,0.74,-4.52,0.775,226200,90.035,10,0
75,0.835,0.657,0,0.0297,0.248,0.591,-3.505,0.687,189347,132.041,10,1
75,0.177,0.754,0,0.0608,0.0808,0.854,-3.449,0.8,229720,75.002,5,0
75,0.213,0.766,0,0.132,0.349,0.756,-5.861,0.716,230000,94.027,5,1
75,0.693,0.47,0,0.0371,0.104,0.221,-9.243,0.264,208000,133.714,5,1
75,0.29,0.509,0,0.0276,0.131,0.558,-6.369,0.327,240362,135.879,2,0
75,0.237,0.67,0,0.0393,0.465,0.743,-4.993,0.571,218293,125.944,10,1
75,0.0223,0.599,0,0.0541,0.0669,0.774,-4.014,0.696,223123,129.819,1,0
75,0.0658,0.678,0,0.137,0.303,0.729,-4.188,0.643,189173,99.895,8,1
75,0.0441,0.737,6.66E-05,0.0437,0.35,0.636,-4.546,0.565,222653,105.005,11,0
75,0.0208,0.681,3.98E-06,0.116,0.192,0.864,-4.3,0.479,210288,90.008,8,0
75,0.0134,0.504,0,0.215,0.363,0.788,-4.113,0.228,186022,170.039,3,0
75,0.16,0.769,0,0.0633,0.0935,0.838,-5.238,0.602,249609,93.996,2,1
76,0.00163,0.504,0.00199,0.137,0.148,0.891,-5.632,0.628,214520,153.988,6,0
76,0.356,0.616,0,0.0298,0.24,0.438,-5.968,0.386,213387,135.929,1,1
76,0.588,0.81,0,0.31,0.102,0.353,-9.931,0.0727,208293,88.031,6,0
76,0.113,0.808,0,0.442,0.734,0.617,-9.32,0.632,166400,149.962,10,0
76,0.000391,0.528,0.011,0.0485,0.14,0.797,-7.487,0.751,136562,143.785,4,1
76,0.407,0.791,0,0.0413,0.148,0.587,-5.075,0.536,179449,96.057,3,0
76,0.696,0.61,0.000103,0.36,0.0852,0.458,-11.336,0.246,240342,192.099,9,1
76,0.0659,0.926,0,0.103,0.231,0.703,-6.337,0.485,223713,125.022,11,0
76,0.00104,0.922,5.86E-05,0.27,0.105,0.581,-7.495,0.595,181263,140.022,10,1
76,0.189,0.813,0.0002,0.116,0.426,0.601,-7.552,0.855,177479,118.981,11,0
76,0.867,0.793,0,0.579,0.111,0.441,-10.297,0.753,89652,74.746,2,0
76,0.00655,0.603,3.04E-06,0.0487,0.143,0.964,-2.886,0.796,206180,135.028,8,0
76,0.558,0.645,0.0003,0.29,0.562,0.418,-10.065,0.123,140760,96.963,6,0
76,0.0876,0.907,2.60E-06,0.184,0.106,0.633,-5.145,0.395,276147,145.914,2,1
76,0.0956,0.708,0,0.0449,0.134,0.648,-5.626,0.338,201707,143.955,6,1
76,0.1,0.414,0.179,0.0251,0.131,0.416,-8.024,0.196,186268,159.91,11,0
76,0.921,0.778,0.00924,0.0482,0.0958,0.422,-10.114,0.187,176472,120.033,0,1
76,0.088,0.931,0,0.412,0.136,0.387,-9.127,0.376,179405,125.978,1,1
76,0.00381,0.8,0,0.0485,0.359,0.578,-5.144,0.367,204665,143.01,4,0
76,0.723,0.471,0,0.0382,0.0964,0.474,-6.355,0.262,174793,120.656,5,1
76,0.0145,0.546,0,0.151,0.742,0.822,-4.483,0.615,177600,150.06,7,1
76,0.0965,0.458,0,0.0269,0.156,0.561,-4.819,0.206,197411,149.875,10,1
76,0.0211,0.568,1.37E-05,0.0433,0.213,0.656,-5.413,0.364,198160,100.049,8,1
76,0.556,0.826,1.85E-05,0.0674,0.273,0.449,-8.33,0.337,236216,128.028,5,0
76,0.302,0.733,2.97E-06,0.0687,0.0579,0.477,-6.737,0.545,216133,62.507,2,0
76,0.985,0.749,0.000126,0.0587,0.0832,0.418,-7.925,0.307,153887,147.887,9,0
76,0.177,0.559,1.50E-06,0.0364,0.108,0.473,-4.147,0.341,181360,69.973,0,1
76,0.483,0.716,0,0.0331,0.0928,0.512,-6.257,0.326,165907,104.957,1,1
76,0.708,0.717,0.00428,0.0491,0.0899,0.577,-5.436,0.235,185520,104.927,8,1
76,0.405,0.853,0,0.0361,0.111,0.476,-6.696,0.796,235747,92.038,8,1
76,0.094,0.716,6.63E-05,0.261,0.0825,0.946,-3.412,0.587,200571,139.943,1,1
76,0.568,0.851,0,0.0505,0.13,0.541,-6.825,0.448,235545,124.959,0,1
76,0.131,0.43,0,0.0431,0.173,0.606,-5.115,0.123,211680,169.988,4,0
76,0.161,0.512,0,0.131,0.0672,0.451,-7.222,0.368,367680,80.04,5,0
76,0.374,0.693,0,0.0801,0.252,0.575,-6.998,0.492,211362,117.999,9,1
76,0.00181,0.76,0.703,0.0577,0.0975,0.964,-5.844,0.643,248036,125.003,2,1
76,0.269,0.737,0,0.0323,0.219,0.747,-4.818,0.447,192453,105.943,10,1
76,0.39,0.73,0,0.0451,0.213,0.861,-4.1,0.704,196613,117.965,1,1
77,0.0292,0.533,0,0.0406,0.386,0.907,-3.793,0.7,183160,150.99,11,1
77,0.188,0.673,0,0.196,0.122,0.649,-8.433,0.47,153800,153.075,1,0
77,0.0765,0.596,0.334,0.097,0.104,0.552,-10.278,0.112,229320,97.949,0,0
77,0.0622,0.715,0,0.0752,0.157,0.639,-5.017,0.151,205800,149.996,5,0
77,0.0484,0.656,0,0.323,0.126,0.542,-7.358,0.551,141587,166.111,7,1
77,0.64,0.664,1.22E-06,0.154,0.0753,0.667,-5.941,0.381,227533,180.064,4,1
77,0.449,0.507,0,0.0266,0.147,0.48,-5.418,0.35,204427,86.046,5,1
77,0.036,0.926,0.000422,0.0732,0.0896,0.454,-9.932,0.34,224002,119.969,6,1
77,0.168,0.612,0,0.164,0.117,0.601,-7.089,0.525,223543,147.018,8,1
77,0.648,0.6,4.70E-06,0.107,0.162,0.535,-7.043,0.269,225133,71.912,4,1
77,0.181,0.721,3.68E-06,0.0595,0.143,0.707,-6.364,0.743,158206,125.005,6,1
77,0.227,0.515,0.0357,0.0337,0.171,0.449,-14.468,0.792,198400,149.966,5,1
77,0.0558,0.575,0,0.0439,0.0912,0.571,-7.906,0.449,197947,105.049,1,1
77,0.0627,0.876,0,0.306,0.127,0.786,-4.884,0.575,244679,153.068,10,0
77,0.0385,0.533,0.000932,0.0636,0.0758,0.638,-9.411,0.324,207587,135.056,10,1
77,0.699,0.484,0.861,0.0687,0.105,0.749,-4.176,0.468,141395,160.006,1,1
77,0.0735,0.609,0.06,0.0548,0.345,0.674,-7.388,0.315,324467,90.009,10,0
77,0.346,0.638,0,0.0337,0.105,0.717,-4.722,0.249,180000,100.027,2,1
77,0.154,0.699,3.20E-06,0.0336,0.362,0.668,-4.272,0.314,148230,144.105,5,0
77,0.0323,0.671,0,0.0833,0.267,0.859,-3.922,0.389,209355,139.931,4,0
77,0.197,0.514,2.30E-05,0.275,0.0958,0.646,-8.833,0.297,233128,88.661,1,1
77,0.701,0.559,1.99E-06,0.195,0.0853,0.422,-11.89,0.191,286928,74.002,11,1
77,0.265,0.75,0,0.124,0.0515,0.665,-3.083,0.697,219357,95.239,8,1
77,0.0945,0.601,1.68E-06,0.0486,0.12,0.724,-4.856,0.508,207905,102.061,6,1
77,0.0169,0.459,0,0.1,0.0621,0.663,-5.939,0.412,192881,176.791,8,0
77,0.0114,0.606,1.06E-06,0.184,0.206,0.848,-3.952,0.54,307676,170.01,11,1
77,0.00481,0.734,0,0.118,0.123,0.855,-3.211,0.422,222732,126.035,9,1
77,0.196,0.423,0,0.0578,0.189,0.634,-5.877,0.467,195840,150.978,6,0
77,0.27,0.659,0,0.0644,0.187,0.615,-5.865,0.193,164010,119.843,11,0
77,0.194,0.653,0,0.0474,0.165,0.809,-4.057,0.55,210773,92.213,0,1
77,0.00987,0.601,1.36E-06,0.0671,0.388,0.794,-5.844,0.244,217467,114.066,7,0
77,0.00903,0.745,0.465,0.0774,0.297,0.972,-3.506,0.556,189818,128.031,7,1
77,0.0466,0.742,0,0.117,0.206,0.882,-2.862,0.463,221176,102.04,7,1
77,0.946,0.83,2.02E-05,0.0383,0.362,0.159,-14.461,0.189,207400,104.95,1,1
77,0.149,0.656,8.00E-06,0.191,0.16,0.662,-1.387,0.573,307435,189.983,1,1
78,0.68,0.767,0,0.052,0.192,0.538,-6.044,0.343,121680,81.031,0,0
78,0.0381,0.742,0,0.202,0.0952,0.579,-5.024,0.502,258475,144.994,0,1
78,0.0079,0.825,0,0.0864,0.113,0.572,-6.067,0.568,175954,141.991,6,0
78,0.111,0.935,0,0.335,0.0952,0.552,-9.373,0.615,145627,99.993,10,0
78,0.432,0.675,0,0.0466,0.102,0.761,-4.469,0.428,199506,119.001,4,0
78,0.00534,0.95,0,0.29,0.11,0.59,-6.508,0.219,183527,130.003,8,0
78,0.443,0.656,0,0.217,0.132,0.432,-9.481,0.0897,222374,97.022,6,0
78,0.194,0.729,0.00986,0.0315,0.248,0.625,-5.266,0.261,183907,146.034,4,1
78,0.073,0.754,0,0.0991,0.193,0.342,-8.677,0.423,121347,128.981,10,0
78,0.0891,0.585,9.70E-05,0.0707,0.119,0.909,-6.474,0.758,210747,93.372,8,1
78,0.682,0.494,0,0.0342,0.0869,0.632,-6.89,0.0797,274693,147.873,5,1
78,0.388,0.723,7.40E-05,0.0392,0.087,0.504,-5.572,0.551,218893,133.975,8,1
78,0.0161,0.71,2.77E-06,0.0722,0.451,0.789,-3.874,0.717,131064,142.929,4,1
78,0.0236,0.884,0,0.12,0.101,0.559,-7.442,0.342,232959,97.994,0,1
78,0.325,0.828,0.0384,0.0326,0.0808,0.689,-7.878,0.853,216015,123.931,7,1
78,0.542,0.903,1.28E-05,0.214,0.0595,0.675,-3.445,0.442,417920,96.507,11,0
78,0.423,0.665,0,0.0578,0.0969,0.699,-5.265,0.585,190932,124.896,11,1
78,0.669,0.704,8.64E-05,0.0604,0.111,0.487,-6.407,0.313,301893,121.726,9,0
78,0.00281,0.63,0,0.0253,0.0719,0.694,-6.257,0.216,195519,97.005,11,0
78,0.0573,0.622,0,0.066,0.13,0.712,-7.321,0.487,211360,140.025,5,1
78,0.476,0.584,0,0.046,0.18,0.407,-7.356,0.341,246735,115.124,1,0
78,0.416,0.575,0,0.031,0.0872,0.33,-6.557,0.277,217213,95.801,7,1
79,0.0355,0.963,0,0.53,0.108,0.346,-9.309,0.562,142273,119.957,5,0
79,0.0802,0.776,0,0.247,0.159,0.736,-4.612,0.233,186945,147.946,7,1
79,0.0395,0.837,0.00125,0.086,0.342,0.636,-7.643,0.274,288624,145.972,1,1
79,0.367,0.52,0.00187,0.206,0.119,0.538,-8.109,0.177,345133,141.894,1,1
79,0.0165,0.912,0.0126,0.123,0.104,0.412,-8.074,0.423,238614,154.983,7,1
79,0.113,0.822,0,0.0934,0.106,0.575,-5.95,0.616,223000,100.087,5,1
79,0.836,0.773,2.42E-05,0.0963,0.544,0.437,-8.281,0.707,169973,103.861,9,1
79,0.0605,0.698,0.000194,0.0597,0.0926,0.633,-4.946,0.552,232187,96.924,8,1
79,0.0217,0.54,0.000687,0.0347,0.305,0.381,-14.323,0.343,204991,155.882,7,1
79,0.802,0.737,0,0.104,0.171,0.408,-7.941,0.374,190348,127.921,5,1
79,0.0141,0.817,0.000496,0.0621,0.099,0.539,-6.349,0.158,210368,97.062,6,0
79,0.0589,0.835,6.00E-05,0.125,0.396,0.626,-5.833,0.35,217925,91.03,1,1
79,0.841,0.713,0.0038,0.0295,0.105,0.452,-9.638,0.235,218883,102.963,1,1
79,0.0183,0.566,0,0.0872,0.108,0.769,-4.342,0.385,191100,170.036,7,1
79,0.286,0.672,0,0.0457,0.242,0.735,-4.733,0.754,201287,115.741,5,1
79,0.157,0.842,4.82E-06,0.228,0.0642,0.801,-4.167,0.617,212500,95.881,8,0
79,0.00713,0.509,0.0137,0.0357,0.244,0.448,-7.552,0.221,230613,156.909,4,0
79,0.394,0.637,0,0.0338,0.0921,0.799,-4.519,0.562,228615,104.995,2,1
79,0.323,0.826,0,0.0524,0.143,0.773,-4.218,0.761,238200,126.899,11,0
79,0.299,0.553,0,0.0409,0.764,0.502,-5.972,0.296,210200,129.976,0,1
80,0.657,0.631,0,0.0277,0.11,0.591,-5.785,0.489,205453,97.074,7,1
80,0.66,0.769,0,0.0385,0.0914,0.479,-5.339,0.803,164640,96.051,1,1
80,0.224,0.764,8.71E-05,0.154,0.119,0.394,-8.559,0.471,158421,92.011,8,1
80,0.462,0.699,0,0.0603,0.116,0.558,-7.622,0.493,165000,79.992,11,1
80,0.0521,0.861,0,0.176,0.0924,0.603,-5.788,0.504,228760,98.043,8,0
80,0.8,0.481,0,0.0339,0.249,0.267,-9.249,0.137,227693,117.64,7,1
80,0.223,0.815,0,0.0897,0.104,0.518,-6.594,0.877,177667,151.891,7,0
80,0.555,0.56,0,0.321,0.116,0.68,-7.648,0.319,173800,89.391,6,0
80,0.0609,0.854,0.0816,0.106,0.1,0.569,-8.151,0.294,205040,80.015,5,0
80,0.162,0.578,0,0.0832,0.076,0.537,-8.676,0.25,201539,83.909,9,1
80,0.0281,0.468,7.97E-06,0.0476,0.11,0.627,-5.085,0.159,212107,179.642,6,1
80,0.0446,0.877,3.46E-05,0.117,0.0863,0.777,-4.246,0.706,231848,102.02,1,1
81,0.369,0.614,1.84E-06,0.0289,0.115,0.68,-4.58,0.707,234347,149.959,6,1
81,0.676,0.551,0,0.0262,0.0928,0.402,-7.431,0.382,193200,103.313,11,1
81,0.186,0.736,0,0.311,0.114,0.67,-6.702,0.845,169999,130.032,10,1
81,0.0414,0.665,0,0.156,0.0896,0.651,-5.515,0.237,175755,163.935,1,1
81,0.115,0.594,0,0.0844,0.143,0.798,-5.244,0.381,191840,142.049,4,1
81,0.0153,0.581,0,0.303,0.111,0.662,-5.239,0.434,189487,93.023,9,1
81,0.0102,0.705,0.000855,0.0385,0.1,0.712,-6.156,0.62,299960,97.512,6,1
81,0.619,0.672,0.241,0.133,0.0992,0.588,-9.573,0.204,174358,169.033,1,1
81,0.546,0.75,0,0.105,0.111,0.56,-8.094,0.459,221440,140.06,8,1
81,0.394,0,1,0,0.111,0.00148,-31.839,0,160003,0,5,1
81,0.04,0.699,3.11E-06,0.0594,0.294,0.713,-5.507,0.354,205920,121.993,9,0
81,0.0233,0.602,6.00E-05,0.0558,0.237,0.658,-5.934,0.268,197547,145.031,1,1
81,0.217,0.704,0,0.0409,0.0812,0.611,-6.112,0.22,189467,100,2,1
81,0.109,0.775,2.33E-05,0.0542,0.134,0.613,-4.586,0.797,208787,100.066,3,0
81,0.205,0.626,0,0.0504,0.128,0.88,-2.384,0.534,202621,95.079,9,0
81,0.751,0.501,0,0.0319,0.105,0.405,-5.679,0.446,182161,109.891,1,1
81,0.0119,0.781,4.91E-06,0.0394,0.325,0.768,-5.991,0.486,213309,123.07,11,1
82,0.0852,0.897,0,0.292,0.534,0.662,-6.903,0.389,145543,112.511,1,0
82,0.145,0.759,3.06E-06,0.0516,0.11,0.73,-7.985,0.74,268434,115.007,0,0
82,0.259,0.889,0,0.0905,0.252,0.496,-6.365,0.544,180522,86.003,4,0
82,0.171,0.753,0,0.0449,0.112,0.657,-3.061,0.437,184732,107.01,7,1
82,0.099,0.816,0,0.129,0.372,0.726,-3.998,0.65,253390,136.048,5,0
82,0.17,0.461,0,0.0356,0.307,0.593,-4.954,0.175,228373,134.17,1,1
82,0.0169,0.596,0,0.463,0.124,0.854,-5.114,0.152,203418,120.274,7,0
82,0.607,0.795,0,0.0574,0.623,0.178,-11.991,0.608,181613,93.982,0,1
82,0.839,0.682,3.26E-05,0.0314,0.0983,0.173,-8.749,0.236,260285,112.663,1,1
82,0.184,0.765,3.56E-05,0.03,0.132,0.523,-4.333,0.394,217307,104.988,2,1
82,0.0372,0.697,0,0.117,0.137,0.683,-2.881,0.603,186987,96.133,1,0
82,0.037,0.791,2.19E-05,0.11,0.0814,0.862,-3.24,0.592,214847,123.994,9,0
82,0.0722,0.383,0,0.0703,0.368,0.637,-6.993,0.0827,260773,177.913,3,1
82,0.176,0.694,1.10E-05,0.149,0.118,0.77,-5.335,0.163,184560,125.905,6,1
83,0.368,0.901,1.71E-05,0.0645,0.238,0.464,-9.789,0.638,203267,109.004,5,0
83,0.113,0.566,0.181,0.028,0.155,0.366,-12.808,0.237,184154,129.959,7,1
83,0.661,0.592,0.000331,0.0603,0.146,0.457,-6.081,0.225,110886,146.04,9,0
83,0.779,0.699,0.000993,0.0993,0.137,0.304,-11.192,0.271,160184,119.705,1,1
83,0.0332,0.754,8.29E-05,0.109,0.552,0.449,-9.211,0.357,198973,77.169,7,1
83,0.297,0.752,9.11E-06,0.0705,0.0936,0.488,-7.05,0.533,201661,136.041,6,1
83,0.918,0.331,0,0.0299,0.137,0.235,-7.7,0.218,204326,171.232,10,1
83,0.697,0.553,0,0.0362,0.0813,0.586,-6.319,0.443,196373,126.684,11,1
83,0.0626,0.672,5.14E-05,0.0789,0.152,0.594,-6.813,0.158,169248,171.854,1,0
83,0.894,0.522,0.026,0.0357,0.0941,0.128,-18.717,0.124,187932,109.986,4,1
84,0.0175,0.669,0.00294,0.0286,0.146,0.574,-6.442,0.273,196400,120.013,4,0
84,0.331,0.68,0,0.04,0.135,0.578,-5.804,0.341,231267,145.038,10,1
84,0.535,0.752,2.55E-06,0.253,0.104,0.505,-7.621,0.419,197437,91.97,9,1
84,0.193,0.579,0,0.0618,0.064,0.904,-2.729,0.681,190947,82.014,5,1
84,0.74,0.652,0,0.0318,0.124,0.557,-5.714,0.483,169354,150.073,1,0
85,0.544,0.515,0.00598,0.0261,0.191,0.479,-7.458,0.284,209274,88.964,3,1
85,0.556,0.76,0,0.0466,0.0703,0.479,-5.574,0.913,158040,89.911,2,1
85,0.556,0.921,0.00404,0.0804,0.102,0.537,-5.723,0.711,135090,128.009,9,0
85,0.883,0.669,0,0.029,0.0984,0.308,-10.068,0.52,121887,64.934,11,1
85,0.72,0.498,0,0.188,0.144,0.235,-16.541,0.0895,179080,118.917,1,0
85,0.191,0.687,0,0.0452,0.167,0.792,-2.749,0.671,214290,100.015,5,1
85,0.371,0.572,0,0.0308,0.231,0.385,-6.362,0.323,215733,95.799,7,1
86,0.258,0.74,0.00372,0.145,0.123,0.613,-4.88,0.473,166606,75.023,8,1
86,0.124,0.585,7.01E-05,0.0712,0.131,0.52,-6.136,0.129,218147,159.801,5,0
86,0.123,0.785,0,0.0364,0.0887,0.431,-8.756,0.236,159382,127.085,10,0
87,0.0769,0.671,0.000335,0.307,0.0856,0.529,-7.226,0.203,165820,161.989,0,1
89,0.349,0.511,0,0.2,0.34,0.566,-7.23,0.218,239836,83.903,6,0
89,0.934,0.351,0,0.0333,0.095,0.296,-10.109,0.12,200186,115.284,4,0
